x,y,z,value
0.0,1.0,4.0,5.093168812381617
0.0,1.0,5.0,5.104611314025363
0.0,1.0,6.0,5.11291843197311
0.0,1.0,7.0,5.117457974978789
0.0,1.0,8.0,5.117774237044479
0.0,1.0,9.0,5.113706827534421
0.0,1.0,10.0,5.105462927891582
0.0,1.0,11.0,5.093633242231275
0.0,1.0,12.0,5.079149146836652
0.0,1.0,13.0,5.063186000666632
0.0,1.0,14.0,5.047024349065466
0.0,1.0,15.0,5.031886025396258
0.0,1.0,16.0,5.018765313520738
0.0,1.0,17.0,5.008276027607832
0.0,1.0,18.0,5.000533549540979
0.0,1.0,19.0,4.995086798512306
0.0,1.0,20.0,4.990909320296596
0.0,1.0,21.0,4.986451900685557
0.0,1.0,22.0,4.979752157988501
0.0,1.0,23.0,4.968590281946962
0.0,1.0,24.0,4.950675186397869
0.0,1.0,25.0,4.923842366048282
0.0,1.0,26.0,4.886243978304505
0.0,1.0,27.0,4.836513115054064
0.0,1.0,28.0,4.7738876221334134
0.0,1.0,29.0,4.698283673635752
0.0,1.0,30.0,4.61031496452903
0.0,1.0,31.0,4.511259129630962
0.0,1.0,32.0,4.402978136811524
0.0,1.0,33.0,4.287803358094128
0.0,1.0,34.0,4.168398398836425
0.0,1.0,35.0,4.047613394672974
0.0,1.0,36.0,3.9283434399536
0.0,1.0,37.0,3.8134013799918165
0.0,1.0,38.0,3.7054118411393677
0.0,1.0,39.0,3.6067296434541785
0.0,1.0,40.0,3.5193822113072883
0.0,1.0,41.0,3.4450327712407174
0.0,1.0,42.0,3.3849593698366327
0.0,1.0,43.0,3.340044237101529
0.0,1.0,44.0,3.3107687355949613
0.0,1.0,45.0,3.2972108475182385
0.0,1.0,46.0,3.2990444776653196
0.0,1.0,47.0,3.3155423088352243
0.0,1.0,48.0,3.3455860360697525
0.0,1.0,49.0,3.3876890828284814
0.0,2.0,0.0,5.080657700921739
0.0,2.0,1.0,5.1143999969699285
0.0,2.0,2.0,5.143474250662935
0.0,2.0,3.0,5.167843455547351
0.0,2.0,4.0,5.187186048829881
0.0,2.0,5.0,5.201012489516414
0.0,2.0,6.0,5.208807781742295
0.0,2.0,7.0,5.210179204939859
0.0,2.0,8.0,5.204988254457353
0.0,2.0,9.0,5.19344813042532
0.0,2.0,10.0,5.17617272223136
0.0,2.0,11.0,5.154169330253062
0.0,2.0,12.0,5.128774556322662
0.0,2.0,13.0,5.101539991220973
0.0,2.0,14.0,5.074080653902001
0.0,2.0,15.0,5.047903834621517
0.0,2.0,16.0,5.0242385147252016
0.0,2.0,17.0,5.003885606327836
0.0,2.0,18.0,4.987106906017062
0.0,2.0,19.0,4.973566212995323
0.0,2.0,20.0,4.962330097167116
0.0,2.0,21.0,4.9519290623500964
0.0,2.0,22.0,4.940473155891259
0.0,2.0,23.0,4.925810222686215
0.0,2.0,24.0,4.9057106574934055
0.0,2.0,25.0,4.87806013768256
0.0,2.0,26.0,4.84104162519348
0.0,2.0,27.0,4.793289842701441
0.0,2.0,28.0,4.7340051290207885
0.0,2.0,29.0,4.6630185302327885
0.0,2.0,30.0,4.5808055223656
0.0,2.0,31.0,4.488451184207859
0.0,2.0,32.0,4.387574292289592
0.0,2.0,33.0,4.280221176193355
0.0,2.0,34.0,4.16874193022804
0.0,2.0,35.0,4.055661637289377
0.0,2.0,36.0,3.9435577655357488
0.0,2.0,37.0,3.8349521943894396
0.0,2.0,38.0,3.7322229055103575
0.0,2.0,39.0,3.63753679966423
0.0,2.0,40.0,3.552801922231031
0.0,2.0,41.0,3.4796350571640233
0.0,2.0,42.0,3.419339484184451
0.0,2.0,43.0,3.372887792993321
0.0,2.0,44.0,3.340905909540055
0.0,2.0,45.0,3.3236566225242807
0.0,2.0,46.0,3.3210234711863333
0.0,2.0,47.0,3.3324983618807047
0.0,2.0,48.0,3.3571782195045174
0.0,2.0,49.0,3.3937769325413316
0.0,3.0,0.0,5.123133273679834
0.0,3.0,1.0,5.171133732077701
0.0,3.0,2.0,5.2118002121995275
0.0,3.0,3.0,5.244896963824365
0.0,3.0,4.0,5.270017276626853
0.0,3.0,5.0,5.28669991915273
0.0,3.0,6.0,5.294564873753639
0.0,3.0,7.0,5.293448114921848
0.0,3.0,8.0,5.283515507763829
0.0,3.0,9.0,5.265338724857225
0.0,3.0,10.0,5.239921016091948
0.0,3.0,11.0,5.208667084630282
0.0,3.0,12.0,5.173298415874362
0.0,3.0,13.0,5.1357222959241895
0.0,3.0,14.0,5.097868599353506
0.0,3.0,15.0,5.061512522077172
0.0,3.0,16.0,5.028103308070252
0.0,3.0,17.0,4.998618473927907
0.0,3.0,18.0,4.973460177857351
0.0,3.0,19.0,4.952405595958383
0.0,3.0,20.0,4.934617072299747
0.0,3.0,21.0,4.9187111601838165
0.0,3.0,22.0,4.902879278021949
0.0,3.0,23.0,4.885047318377725
0.0,3.0,24.0,4.863057780135204
0.0,3.0,25.0,4.834856229821379
0.0,3.0,26.0,4.798664266278459
0.0,3.0,27.0,4.753123521887094
0.0,3.0,28.0,4.697399200551159
0.0,3.0,29.0,4.631236660818875
0.0,3.0,30.0,4.554969930792199
0.0,3.0,31.0,4.469486105692284
0.0,3.0,32.0,4.376153721808519
0.0,3.0,33.0,4.276725968675339
0.0,3.0,34.0,4.1732307492693375
0.0,3.0,35.0,4.067859112678349
0.0,3.0,36.0,3.9628616762403452
0.0,3.0,37.0,3.860459721494448
0.0,3.0,38.0,3.76277420985138
0.0,3.0,39.0,3.671772582920472
0.0,3.0,40.0,3.589230413015988
0.0,3.0,41.0,3.5167031608375114
0.0,3.0,42.0,3.4555027165227923
0.0,3.0,43.0,3.406674079678371
0.0,3.0,44.0,3.370969299961407
0.0,3.0,45.0,3.348818301054841
0.0,3.0,46.0,3.340298973161361
0.0,3.0,47.0,3.345111418026255
0.0,3.0,48.0,3.3625629722697794
0.0,3.0,49.0,3.3915712336677464
0.0,4.0,0.0,5.150525570237355
0.0,4.0,1.0,5.212667890673168
0.0,4.0,2.0,5.265019043136164
0.0,4.0,3.0,5.3071371312612605
0.0,4.0,4.0,5.338520479730902
0.0,4.0,5.0,5.3587236712490345
0.0,4.0,6.0,5.367486172905688
0.0,4.0,7.0,5.364853899701991
0.0,4.0,8.0,5.351274975970963
0.0,4.0,9.0,5.327654243518311
0.0,4.0,10.0,5.295356293619412
0.0,4.0,11.0,5.256153298742666
0.0,4.0,12.0,5.212120870417989
0.0,4.0,13.0,5.165491708337299
0.0,4.0,14.0,5.118482131847265
0.0,4.0,15.0,5.073110059455713
0.0,4.0,16.0,5.031024224493775
0.0,4.0,17.0,4.993363269818767
0.0,4.0,18.0,4.960660029305776
0.0,4.0,19.0,4.932801222541409
0.0,4.0,20.0,4.909046610076345
0.0,4.0,21.0,4.888105147372672
0.0,4.0,22.0,4.868259623807898
0.0,4.0,23.0,4.847526387016178
0.0,4.0,24.0,4.823833574334545
0.0,4.0,25.0,4.79520011406051
0.0,4.0,26.0,4.759898669032934
0.0,4.0,27.0,4.7165884629088515
0.0,4.0,28.0,4.664408120303978
0.0,4.0,29.0,4.603023670424939
0.0,4.0,30.0,4.532632037859392
0.0,4.0,31.0,4.453925015955058
0.0,4.0,32.0,4.368022330591254
0.0,4.0,33.0,4.276384569210361
0.0,4.0,34.0,4.180717302333892
0.0,4.0,35.0,4.082876724112421
0.0,4.0,36.0,3.9847848599313864
0.0,4.0,37.0,3.8883592747311035
0.0,4.0,38.0,3.795458805523608
0.0,4.0,39.0,3.707843692541667
0.0,4.0,40.0,3.6271460875205292
0.0,4.0,41.0,3.55484563063845
0.0,4.0,42.0,3.4922447787759188
0.0,4.0,43.0,3.4404397964948226
0.0,4.0,44.0,3.400285545133526
0.0,4.0,45.0,3.372355017834736
0.0,4.0,46.0,3.3568974595362704
0.0,4.0,47.0,3.3538013457663554
0.0,4.0,48.0,3.3625699936402835
0.0,4.0,49.0,3.382317795138683
0.0,5.0,0.0,5.160313766093557
0.0,5.0,1.0,5.236387232304019
0.0,5.0,2.0,5.300478662189323
0.0,5.0,3.0,5.351933297657354
0.0,5.0,4.0,5.390143348433677
0.0,5.0,5.0,5.41466343335088
0.0,5.0,6.0,5.425331940933878
0.0,5.0,7.0,5.42237936261285
0.0,5.0,8.0,5.406506138320542
0.0,5.0,9.0,5.37891628293582
0.0,5.0,10.0,5.341298544136894
0.0,5.0,11.0,5.295753376055832
0.0,5.0,12.0,5.24467077466813
0.0,5.0,13.0,5.190570168470192
0.0,5.0,14.0,5.135918338002768
0.0,5.0,15.0,5.082944177429618
0.0,5.0,16.0,5.033469687672115
0.0,5.0,17.0,4.988774866397347
0.0,5.0,18.0,4.949510383546913
0.0,5.0,19.0,4.915666598594761
0.0,5.0,20.0,4.886601264632286
0.0,5.0,21.0,4.861121943452065
0.0,5.0,22.0,4.837613486119871
0.0,5.0,23.0,4.814196572515059
0.0,5.0,24.0,4.788900724272376
0.0,5.0,25.0,4.759834642785111
0.0,5.0,26.0,4.725338150191309
0.0,5.0,27.0,4.6841031497666314
0.0,5.0,28.0,4.63525539080931
0.0,5.0,29.0,4.5783938045994015
0.0,5.0,30.0,4.513589105766664
0.0,5.0,31.0,4.441347601737917
0.0,5.0,32.0,4.362549219278405
0.0,5.0,33.0,4.278370325322005
0.0,5.0,34.0,4.19020189578586
0.0,5.0,35.0,4.099572104787687
0.0,5.0,36.0,4.008079802134866
0.0,5.0,37.0,3.917342100070681
0.0,5.0,38.0,3.8289559547839365
0.0,5.0,39.0,3.744470748074313
0.0,5.0,40.0,3.6653669041141876
0.0,5.0,41.0,3.593034814099409
0.0,5.0,42.0,3.5287488878413793
0.0,5.0,43.0,3.47363329379531
0.0,5.0,44.0,3.4286185803050158
0.0,5.0,45.0,3.3943914343446706
0.0,5.0,46.0,3.3713427918682752
0.0,5.0,47.0,3.359521827611069
0.0,5.0,48.0,3.358604564879695
0.0,5.0,49.0,3.3678856537494557
0.0,6.0,0.0,5.1508608625494245
0.0,6.0,1.0,5.240530696547831
0.0,6.0,2.0,5.316339658269572
0.0,6.0,3.0,5.377414964778982
0.0,6.0,4.0,5.423031333665448
0.0,6.0,5.0,5.452725677455746
0.0,6.0,6.0,5.466411173717237
0.0,6.0,7.0,5.464472565781589
0.0,6.0,8.0,5.447826592208933
0.0,6.0,9.0,5.417935581408177
0.0,6.0,10.0,5.376767942477939
0.0,6.0,11.0,5.326705806394631
0.0,6.0,12.0,5.270406600047419
0.0,6.0,13.0,5.210631055902092
0.0,6.0,14.0,5.150054370794688
0.0,6.0,15.0,5.091079425547855
0.0,6.0,16.0,5.035670918406485
0.0,6.0,17.0,4.985226990216319
0.0,6.0,18.0,4.940500742794265
0.0,6.0,19.0,4.901578518287911
0.0,6.0,20.0,4.867915616333891
0.0,6.0,21.0,4.8384240408495085
0.0,6.0,22.0,4.811601617836422
0.0,6.0,23.0,4.785688011562571
0.0,6.0,24.0,4.758831190931714
0.0,6.0,25.0,4.729247917154713
0.0,6.0,26.0,4.69536373619019
0.0,6.0,27.0,4.655921426273908
0.0,6.0,28.0,4.610051348988963
0.0,6.0,29.0,4.557302049009468
0.0,6.0,30.0,4.497634088396196
0.0,6.0,31.0,4.431383898293712
0.0,6.0,32.0,4.359206939987863
0.0,6.0,33.0,4.282010443809625
0.0,6.0,34.0,4.200885419893034
0.0,6.0,35.0,4.1170457122364015
0.0,6.0,36.0,4.031778985490396
0.0,6.0,37.0,3.946411205695937
0.0,6.0,38.0,3.8622829622114794
0.0,6.0,39.0,3.78073340265094
0.0,6.0,40.0,3.7030860270836485
0.0,6.0,41.0,3.630630350157452
0.0,6.0,42.0,3.5645945204328786
0.0,6.0,43.0,3.5061062029106855
0.0,6.0,44.0,3.4561420153993856
0.0,6.0,45.0,3.4154690617189134
0.0,6.0,46.0,3.3845850659440178
0.0,6.0,47.0,3.3636657478517145
0.0,6.0,48.0,3.35252896227955
0.0,6.0,49.0,3.350624499607346
0.0,7.0,0.0,5.1214883699265545
0.0,7.0,1.0,5.224264687998408
0.0,7.0,2.0,5.311645886524168
0.0,7.0,3.0,5.38253842698488
0.0,7.0,4.0,5.436089096692634
0.0,7.0,5.0,5.471798818849438
0.0,7.0,6.0,5.489629505523674
0.0,7.0,7.0,5.490086697222588
0.0,7.0,8.0,5.474263309665412
0.0,7.0,9.0,5.443834320403887
0.0,7.0,10.0,5.400998091115547
0.0,7.0,11.0,5.34836648739389
0.0,7.0,12.0,5.288812210828759
0.0,7.0,13.0,5.2252870188751
0.0,7.0,14.0,5.160628131896821
0.0,7.0,15.0,5.097371683486625
0.0,7.0,16.0,5.037591394527321
0.0,7.0,17.0,4.982777859797488
0.0,7.0,18.0,4.93376930609322
0.0,7.0,19.0,4.890738999115478
0.0,7.0,20.0,4.853238358565272
0.0,7.0,21.0,4.82028903830619
0.0,7.0,22.0,4.7905124312109075
0.0,7.0,23.0,4.762281808600179
0.0,7.0,24.0,4.733880930677781
0.0,7.0,25.0,4.703653545942704
0.0,7.0,26.0,4.670130560620556
0.0,7.0,27.0,4.632125408236724
0.0,7.0,28.0,4.588792726468443
0.0,7.0,29.0,4.539650212094367
0.0,7.0,30.0,4.4845678393980055
0.0,7.0,31.0,4.4237319481680455
0.0,7.0,32.0,4.357593652384581
0.0,7.0,33.0,4.2868114176456125
0.0,7.0,34.0,4.212196559629487
0.0,7.0,35.0,4.134668095557153
0.0,7.0,36.0,4.055220272730653
0.0,7.0,37.0,3.974902741545351
0.0,7.0,38.0,3.894810294778438
0.0,7.0,39.0,3.8160768586511957
0.0,7.0,40.0,3.739867357388067
0.0,7.0,41.0,3.667361356509146
0.0,7.0,42.0,3.5997239809597312
0.0,7.0,43.0,3.5380622526453234
0.0,7.0,44.0,3.4833682738174256
0.0,7.0,45.0,3.4364540605534257
0.0,7.0,46.0,3.397885731946921
0.0,7.0,47.0,3.3679266632680727
0.0,7.0,48.0,3.346499722457547
0.0,7.0,49.0,3.3331776283033463
0.0,8.0,0.0,5.0724881730098295
0.0,8.0,1.0,5.187696211358432
0.0,8.0,2.0,5.2863382736871305
0.0,8.0,3.0,5.367100606237455
0.0,8.0,4.0,5.428993723081588
0.0,8.0,5.0,5.471465178876983
0.0,8.0,6.0,5.4944993397509
0.0,8.0,7.0,5.498687863467824
0.0,8.0,8.0,5.485257681570493
0.0,8.0,9.0,5.456048121617633
0.0,8.0,10.0,5.413434792898714
0.0,8.0,11.0,5.3602042215358185
0.0,8.0,12.0,5.299389158411844
0.0,8.0,13.0,5.234079256462017
0.0,8.0,14.0,5.167224839084517
0.0,8.0,15.0,5.101452403145092
0.0,8.0,16.0,5.03890923205182
0.0,8.0,17.0,4.981151226190273
0.0,8.0,18.0,4.929083225718045
0.0,8.0,19.0,4.88295532651744
0.0,8.0,20.0,4.842412698953036
0.0,8.0,21.0,4.806590943635445
0.0,8.0,22.0,4.7742447048387815
0.0,8.0,23.0,4.74389458928839
0.0,8.0,24.0,4.713976659625288
0.0,8.0,25.0,4.682979890399997
0.0,8.0,26.0,4.6495597480309625
0.0,8.0,27.0,4.612620037816913
0.0,8.0,28.0,4.571359764523155
0.0,8.0,29.0,4.525286335510343
0.0,8.0,30.0,4.4742003862074355
0.0,8.0,31.0,4.418160330687618
0.0,8.0,32.0,4.357436118136871
0.0,8.0,33.0,4.292461510110517
0.0,8.0,34.0,4.223792610575454
0.0,8.0,35.0,4.152077709868687
0.0,8.0,36.0,4.078040224160677
0.0,8.0,37.0,4.002473180907297
0.0,8.0,38.0,3.9262408702550293
0.0,8.0,39.0,3.8502814181320315
0.0,8.0,40.0,3.7756034493223405
0.0,8.0,41.0,3.7032708071601856
0.0,8.0,42.0,3.6343713706950043
0.0,8.0,43.0,3.5699690457027926
0.0,8.0,44.0,3.511041527534857
0.0,8.0,45.0,3.4584098734755586
0.0,8.0,46.0,3.4126687016190247
0.0,8.0,47.0,3.3741274490688826
0.0,8.0,48.0,3.3427732233095218
0.0,8.0,49.0,3.3182642247554477
0.0,9.0,0.0,5.005072831130723
0.0,9.0,1.0,5.131827281370194
0.0,9.0,2.0,5.241213419593448
0.0,9.0,3.0,5.331701830111181
0.0,9.0,4.0,5.402161580286448
0.0,9.0,5.0,5.451971759671084
0.0,9.0,6.0,5.4811143293130264
0.0,9.0,7.0,5.490233030714771
0.0,9.0,8.0,5.480646655170369
0.0,9.0,9.0,5.454310108531683
0.0,9.0,10.0,5.413722765279731
0.0,9.0,11.0,5.361789818662075
0.0,9.0,12.0,5.301647918156744
0.0,9.0,13.0,5.236470647319475
0.0,9.0,14.0,5.1692718154480755
0.0,9.0,15.0,5.10272483600601
0.0,9.0,16.0,5.0390146351278755
0.0,9.0,17.0,4.97973483418618
0.0,9.0,18.0,4.92583787036126
0.0,9.0,19.0,4.877639909987001
0.0,9.0,20.0,4.834876598258134
0.0,9.0,21.0,4.796800583157038
0.0,9.0,22.0,4.762307948226227
0.0,9.0,23.0,4.730078600130922
0.0,9.0,24.0,4.698715461170049
0.0,9.0,25.0,4.6668689417661655
0.0,9.0,26.0,4.633336307363629
0.0,9.0,27.0,4.597129715551551
0.0,9.0,28.0,4.55751127508702
0.0,9.0,29.0,4.513997831722668
0.0,9.0,30.0,4.46634173726748
0.0,9.0,31.0,4.414496165000567
0.0,9.0,32.0,4.3585743469653755
0.0,9.0,33.0,4.298811400932499
0.0,9.0,34.0,4.235535382936171
0.0,9.0,35.0,4.169151230340725
0.0,9.0,36.0,4.100137865469457
0.0,9.0,37.0,4.029055479095051
0.0,9.0,38.0,3.9565574437936584
0.0,9.0,39.0,3.883399846367232
0.0,9.0,40.0,3.8104415297102516
0.0,9.0,41.0,3.738628838912439
0.0,9.0,42.0,3.668961794882434
0.0,9.0,43.0,3.6024417952241845
0.0,9.0,44.0,3.5400046456125485
0.0,9.0,45.0,3.482446163755981
0.0,9.0,46.0,3.430350195129965
0.0,9.0,47.0,3.3840301579632834
0.0,9.0,48.0,3.343494890669435
0.0,9.0,49.0,3.308447528206868
0.0,10.0,0.0,4.921269846253028
0.0,10.0,1.0,5.05845611000733
0.0,10.0,2.0,5.17783241963094
0.0,10.0,3.0,5.277662856409889
0.0,10.0,4.0,5.356673961398338
0.0,10.0,5.0,5.41416477632303
0.0,10.0,6.0,5.450092923340069
0.0,10.0,7.0,5.465122575015513
0.0,10.0,8.0,5.460624146566397
0.0,10.0,9.0,5.43862091738891
0.0,10.0,10.0,5.401683871129364
0.0,10.0,11.0,5.352782061188346
0.0,10.0,12.0,5.295101005105715
0.0,10.0,13.0,5.231845342487204
0.0,10.0,14.0,5.16604380607262
0.0,10.0,15.0,5.10037425165864
0.0,10.0,16.0,5.037024137833072
0.0,10.0,17.0,4.9775977660952595
0.0,10.0,18.0,4.923076322070965
0.0,10.0,19.0,4.873830973196739
0.0,10.0,20.0,4.82968369961093
0.0,10.0,21.0,4.790005838946243
0.0,10.0,22.0,4.753841055310985
0.0,10.0,23.0,4.720037940676601
0.0,10.0,24.0,4.687377825817415
0.0,10.0,25.0,4.654685473399731
0.0,10.0,26.0,4.620913782156364
0.0,10.0,27.0,4.585197916582917
0.0,10.0,28.0,4.546878769765907
0.0,10.0,29.0,4.5054997435430115
0.0,10.0,30.0,4.460783948889962
0.0,10.0,31.0,4.412600704646356
0.0,10.0,32.0,4.360930464647755
0.0,10.0,33.0,4.3058360787332735
0.0,10.0,34.0,4.247445853913573
0.0,10.0,35.0,4.1859506640567865
0.0,10.0,36.0,4.121613903902636
0.0,10.0,37.0,4.054789967878568
0.0,10.0,38.0,3.985944671344251
0.0,10.0,39.0,3.9156700041106087
0.0,10.0,40.0,3.844686005914348
0.0,10.0,41.0,3.773824353116533
0.0,10.0,42.0,3.7039911979939544
0.0,10.0,43.0,3.636110472565784
0.0,10.0,44.0,3.571052697026085
0.0,10.0,45.0,3.5095577099583775
0.0,10.0,46.0,3.4521620951093377
0.0,10.0,47.0,3.3991429733943272
0.0,10.0,48.0,3.3504890079329868
0.0,10.0,49.0,3.3059069200091376
0.0,11.0,0.0,4.823769229624939
0.0,11.0,1.0,4.9700341570822655
0.0,11.0,2.0,5.098388671307291
0.0,11.0,3.0,5.2069045125470605
0.0,11.0,4.0,5.294169423856497
0.0,11.0,5.0,5.359395340369232
0.0,11.0,6.0,5.402497813190811
0.0,11.0,7.0,5.424133678014472
0.0,11.0,8.0,5.425688343409426
0.0,11.0,9.0,5.409209637902858
0.0,11.0,10.0,5.377291209220274
0.0,11.0,11.0,5.3329142467388895
0.0,11.0,12.0,5.279261074795522
0.0,11.0,13.0,5.219517350290684
0.0,11.0,14.0,5.156680812364712
0.0,11.0,15.0,5.093393649159642
0.0,11.0,16.0,5.031812708528909
0.0,11.0,17.0,4.973527372412904
0.0,11.0,18.0,4.919529515378591
0.0,11.0,19.0,4.870234265794237
0.0,11.0,20.0,4.825544993328729
0.0,11.0,21.0,4.784951697051932
0.0,11.0,22.0,4.7476492489635795
0.0,11.0,23.0,4.712661029536374
0.0,11.0,24.0,4.678954402303536
0.0,11.0,25.0,4.645537000011222
0.0,11.0,26.0,4.611526515509297
0.0,11.0,27.0,4.5761910422335
0.0,11.0,28.0,4.538961363822273
0.0,11.0,29.0,4.499420345859111
0.0,11.0,30.0,4.457277237351793
0.0,11.0,31.0,4.412335921335819
0.0,11.0,32.0,4.36446585434919
0.0,11.0,33.0,4.313582721648245
0.0,11.0,34.0,4.259643033236295
0.0,11.0,35.0,4.202653476008823
0.0,11.0,36.0,4.14269238576186
0.0,11.0,37.0,4.079937777560219
0.0,11.0,38.0,4.014694460446813
0.0,11.0,39.0,3.947412195293364
0.0,11.0,40.0,3.878687760953324
0.0,11.0,41.0,3.8092460758572746
0.0,11.0,42.0,3.739898866137865
0.0,11.0,43.0,3.671483289346576
0.0,11.0,44.0,3.6047868196987345
0.0,11.0,45.0,3.5404679580165075
0.0,11.0,46.0,3.478984394264318
0.0,11.0,47.0,3.42054071771752
0.0,11.0,48.0,3.3650664457750508
0.0,11.0,49.0,3.312232081151228
0.0,12.0,0.0,4.715736732409216
0.0,12.0,1.0,4.869490957041343
0.0,12.0,2.0,5.00554602097803
0.0,12.0,3.0,5.121800654498485
0.0,12.0,4.0,5.21671279363656
0.0,12.0,5.0,5.289405460851331
0.0,12.0,6.0,5.339739584286059
0.0,12.0,7.0,5.368341975046763
0.0,12.0,8.0,5.376581381287329
0.0,12.0,9.0,5.366491236992319
0.0,12.0,10.0,5.340643697437535
0.0,12.0,11.0,5.301985047609886
0.0,12.0,12.0,5.253646897525716
0.0,12.0,13.0,5.1987502083982395
0.0,12.0,14.0,5.140219817401519
0.0,12.0,15.0,5.08062569698681
0.0,12.0,16.0,5.022063909628576
0.0,12.0,17.0,4.966085542777739
0.0,12.0,18.0,4.91367644259473
0.0,12.0,19.0,4.8652850058204775
0.0,12.0,20.0,4.820890327722423
0.0,12.0,21.0,4.780099234819325
0.0,12.0,22.0,4.7422585761930405
0.0,12.0,23.0,4.706568804883679
0.0,12.0,24.0,4.672186304570472
0.0,12.0,25.0,4.638304827327117
0.0,12.0,26.0,4.604210337325382
0.0,12.0,27.0,4.569307913499927
0.0,12.0,28.0,4.533123524395016
0.0,12.0,29.0,4.495286873503342
0.0,12.0,30.0,4.455503675194698
0.0,12.0,31.0,4.413526400937326
0.0,12.0,32.0,4.369131696610797
0.0,12.0,33.0,4.322110502314796
0.0,12.0,34.0,4.2722737887917965
0.0,12.0,35.0,4.219473279487143
0.0,12.0,36.0,4.163633135497458
0.0,12.0,37.0,4.1047858992370445
0.0,12.0,38.0,4.043104472534461
0.0,12.0,39.0,3.9789218235971036
0.0,12.0,40.0,3.912731535803091
0.0,12.0,41.0,3.845165061211646
0.0,12.0,42.0,3.7769452450867265
0.0,12.0,43.0,3.7088198071037035
0.0,12.0,44.0,3.6414823768772324
0.0,12.0,45.0,3.57549176429354
0.0,12.0,46.0,3.511201868318981
0.0,12.0,47.0,3.4487146313325643
0.0,12.0,48.0,3.387866597569743
0.0,12.0,49.0,3.328256058021168
0.0,13.0,0.0,4.600607159832546
0.0,13.0,1.0,4.760040501633108
0.0,13.0,2.0,4.90226026850789
0.0,13.0,3.0,5.02501659128224
0.0,13.0,4.0,5.126652013719448
0.0,13.0,5.0,5.206204495950866
0.0,13.0,6.0,5.26347360075237
0.0,13.0,7.0,5.299039336175893
0.0,13.0,8.0,5.314228108320226
0.0,13.0,9.0,5.3110260155769105
0.0,13.0,10.0,5.291945557130851
0.0,13.0,11.0,5.259856997546723
0.0,13.0,12.0,5.217799482275906
0.0,13.0,13.0,5.168789067185857
0.0,13.0,14.0,5.115640873539943
0.0,13.0,15.0,5.060820633784861
0.0,13.0,16.0,5.006337232126791
0.0,13.0,17.0,4.953682959502701
0.0,13.0,18.0,4.903822732952745
0.0,13.0,19.0,4.857228171924447
0.0,13.0,20.0,4.813947843186743
0.0,13.0,21.0,4.77370172681944
0.0,13.0,22.0,4.73598637435008
0.0,13.0,23.0,4.700177450831051
0.0,13.0,24.0,4.6656182566179085
0.0,13.0,25.0,4.631686071418664
0.0,13.0,26.0,4.597832242128366
0.0,13.0,27.0,4.563596239641948
0.0,13.0,28.0,4.528597819894397
0.0,13.0,29.0,4.492514397581718
0.0,13.0,30.0,4.455052383911995
0.0,13.0,31.0,4.415921361677709
0.0,13.0,32.0,4.3748186083489236
0.0,13.0,33.0,4.331428886484665
0.0,13.0,34.0,4.28544103695018
0.0,13.0,35.0,4.236579287203597
0.0,13.0,36.0,4.184643913188922
0.0,13.0,37.0,4.1295535079223225
0.0,13.0,38.0,4.071380021870889
0.0,13.0,39.0,4.010368167564631
0.0,13.0,40.0,3.9469327148805347
