x,y,z,value
0.0,1.0,42.0,3.352124678993197
0.0,1.0,43.0,3.3351217413732095
0.0,1.0,44.0,3.333797286037534
0.0,1.0,45.0,3.345656190396231
0.0,1.0,46.0,3.3684436184575657
0.0,1.0,47.0,3.400249187928326
0.0,1.0,48.0,3.4395215832600896
0.0,1.0,49.0,3.4850003109389407
0.0,2.0,0.0,1.7964073147052726
0.0,2.0,1.0,1.999563604538035
0.0,2.0,2.0,2.202355127599017
0.0,2.0,3.0,2.397712476940754
0.0,2.0,4.0,2.580189312041299
0.0,2.0,5.0,2.746333758493693
0.0,2.0,6.0,2.894867373940175
0.0,2.0,7.0,3.0266575264930378
0.0,2.0,8.0,3.144488093537829
0.0,2.0,9.0,3.2526519626573656
0.0,2.0,10.0,3.3564051555976158
0.0,2.0,11.0,3.461334966398832
0.0,2.0,12.0,3.572702132706226
0.0,2.0,13.0,3.6948190457253087
0.0,2.0,14.0,3.830522191097624
0.0,2.0,15.0,3.9807877965183818
0.0,2.0,16.0,4.144525952440431
0.0,2.0,17.0,4.318571602921855
0.0,2.0,18.0,4.497872398859671
0.0,2.0,19.0,4.675855221213199
0.0,2.0,20.0,4.844936933072308
0.0,2.0,21.0,4.997132116200115
0.0,2.0,22.0,5.124702349200394
0.0,2.0,23.0,5.220788691138704
0.0,2.0,24.0,5.279971625840835
0.0,2.0,25.0,5.29871044693941
0.0,2.0,26.0,5.275626082463093
0.0,2.0,27.0,5.211606432616189
0.0,2.0,28.0,5.109729917619522
0.0,2.0,29.0,4.975019479164667
0.0,2.0,30.0,4.8140541690333745
0.0,2.0,31.0,4.634477311001029
0.0,2.0,32.0,4.444447987849415
0.0,2.0,33.0,4.2520856624128545
0.0,2.0,34.0,4.064955947726814
0.0,2.0,35.0,3.8896392362471426
0.0,2.0,36.0,3.731413857771919
0.0,2.0,37.0,3.594072783821395
0.0,2.0,38.0,3.4798789825439624
0.0,2.0,39.0,3.389650786797403
0.0,2.0,40.0,3.3229564404427445
0.0,2.0,41.0,3.278387506037499
0.0,2.0,42.0,3.2538749099615933
0.0,2.0,43.0,3.247009535717354
0.0,2.0,44.0,3.255331491298534
0.0,2.0,45.0,3.276558090082796
0.0,2.0,46.0,3.3087294448643783
0.0,2.0,47.0,3.350261347364694
0.0,2.0,48.0,3.3999065888554703
0.0,2.0,49.0,3.456636830131464
0.0,3.0,0.0,1.770610919429193
0.0,3.0,1.0,1.9782280777438248
0.0,3.0,2.0,2.184537054358763
0.0,3.0,3.0,2.3829496517499704
0.0,3.0,4.0,2.56857107898335
0.0,3.0,5.0,2.7385047237973317
0.0,3.0,6.0,2.8919626129401648
0.0,3.0,7.0,3.030174074206208
0.0,3.0,8.0,3.156103825962388
0.0,3.0,9.0,3.2740083421133725
0.0,3.0,10.0,3.3888742083718406
0.0,3.0,11.0,3.505792898190041
0.0,3.0,12.0,3.629331951647619
0.0,3.0,13.0,3.7629624320899104
0.0,3.0,14.0,3.9085968021377875
0.0,3.0,15.0,4.066280581116902
0.0,3.0,16.0,4.234066379582391
0.0,3.0,17.0,4.408081589046579
0.0,3.0,18.0,4.582782805974434
0.0,3.0,19.0,4.751372728245357
0.0,3.0,20.0,4.906340419114491
0.0,3.0,21.0,5.040074868673801
0.0,3.0,22.0,5.145495685153792
0.0,3.0,23.0,5.216644023901871
0.0,3.0,24.0,5.24918148929526
0.0,3.0,25.0,5.240754185033536
0.0,3.0,26.0,5.191192344392707
0.0,3.0,27.0,5.1025316945482615
0.0,3.0,28.0,4.978859334202431
0.0,3.0,29.0,4.826002811307442
0.0,3.0,30.0,4.651094762154698
0.0,3.0,31.0,4.462055651703297
0.0,3.0,32.0,4.267042947975499
0.0,3.0,33.0,4.073916034765466
0.0,3.0,34.0,3.8897623686655742
0.0,3.0,35.0,3.72052234235454
0.0,3.0,36.0,3.570738958995924
0.0,3.0,37.0,3.443444991124485
0.0,3.0,38.0,3.340186204168284
0.0,3.0,39.0,3.2611659095045837
0.0,3.0,40.0,3.205484895018523
0.0,3.0,41.0,3.171442732218492
0.0,3.0,42.0,3.1568622942277056
0.0,3.0,43.0,3.159399336532536
0.0,3.0,44.0,3.176803051943689
0.0,3.0,45.0,3.2071010591775466
0.0,3.0,46.0,3.248692420694875
0.0,3.0,47.0,3.300343864396984
0.0,3.0,48.0,3.361096138475541
0.0,3.0,49.0,3.4300981043907552
0.0,4.0,0.0,1.7547950386294697
0.0,4.0,1.0,1.9672069509272374
0.0,4.0,2.0,2.1776022631890144
0.0,4.0,3.0,2.379881678643814
0.0,4.0,4.0,2.5696716376043893
0.0,4.0,5.0,2.7445631997407114
0.0,4.0,6.0,2.9041584380927516
0.0,4.0,7.0,3.0499232171955724
0.0,4.0,8.0,3.184863273290664
0.0,4.0,9.0,3.3130569187268257
0.0,4.0,10.0,3.439090898970038
0.0,4.0,11.0,3.567454689444237
0.0,4.0,12.0,3.7019520098461705
0.0,4.0,13.0,3.8451862436886337
0.0,4.0,14.0,3.9981690075824154
0.0,4.0,15.0,4.160089060753437
0.0,4.0,16.0,4.328263264586058
0.0,4.0,17.0,4.498273902588187
0.0,4.0,18.0,4.664279035825011
0.0,4.0,19.0,4.819466389223076
0.0,4.0,20.0,4.956608074969999
0.0,4.0,21.0,5.068664489172796
0.0,4.0,22.0,5.149381771710347
0.0,4.0,23.0,5.193828602841852
0.0,4.0,24.0,5.198824606368369
0.0,4.0,25.0,5.163223525206954
0.0,4.0,26.0,5.0880284995946194
0.0,4.0,27.0,4.976332778176822
0.0,4.0,28.0,4.833095440565546
0.0,4.0,29.0,4.664776624316557
0.0,4.0,30.0,4.478868909768306
0.0,4.0,31.0,4.283369803948429
0.0,4.0,32.0,4.086243968365488
0.0,4.0,33.0,3.8949227147010244
0.0,4.0,34.0,3.7158825932984465
0.0,4.0,35.0,3.5543353201718877
0.0,4.0,36.0,3.4140489000812884
0.0,4.0,37.0,3.29730593407458
0.0,4.0,38.0,3.2049911949458787
0.0,4.0,39.0,3.136788026331327
0.0,4.0,40.0,3.0914532083163686
0.0,4.0,41.0,3.067133574055346
0.0,4.0,42.0,3.061685409656074
0.0,4.0,43.0,3.072959638714598
0.0,4.0,44.0,3.0990216595140896
0.0,4.0,45.0,3.138283746419423
0.0,4.0,46.0,3.1895391124841623
0.0,4.0,47.0,3.2518988216868734
0.0,4.0,48.0,3.3246444310718912
0.0,4.0,49.0,3.4070192968636004
0.0,5.0,0.0,1.7500414894096636
0.0,5.0,1.0,1.967737775899551
0.0,5.0,2.0,2.182919616692879
0.0,5.0,3.0,2.3899579920219858
0.0,5.0,4.0,2.5849457391994974
0.0,5.0,5.0,2.765873823524183
0.0,5.0,6.0,2.9326203619189304
0.0,5.0,7.0,3.08675711167382
0.0,5.0,8.0,3.2311952369721664
0.0,5.0,9.0,3.369707140238184
0.0,5.0,10.0,3.506372565498416
0.0,5.0,11.0,3.645003961467271
0.0,5.0,12.0,3.788607597252756
0.0,5.0,13.0,3.9389330300236884
0.0,5.0,14.0,4.096154632398429
0.0,5.0,15.0,4.258715882379242
0.0,5.0,16.0,4.423351280823024
0.0,5.0,17.0,4.5852836396190515
0.0,5.0,18.0,4.738577741629026
0.0,5.0,19.0,4.876616624966671
0.0,5.0,20.0,4.992655394678014
0.0,5.0,21.0,5.080400573828237
0.0,5.0,22.0,5.134561185204916
0.0,5.0,23.0,5.151321111938697
0.0,5.0,24.0,5.1286904181514075
0.0,5.0,25.0,5.066705352728165
0.0,5.0,26.0,4.9674614711147935
0.0,5.0,27.0,4.834980207519541
0.0,5.0,28.0,4.6749247353976235
0.0,5.0,29.0,4.494194555442627
0.0,5.0,30.0,4.300438651295854
0.0,5.0,31.0,4.10153330041656
0.0,5.0,32.0,3.905072200970814
0.0,5.0,33.0,3.717913433906066
0.0,5.0,34.0,3.545820356304234
0.0,5.0,35.0,3.393222674408981
0.0,5.0,36.0,3.263110857928209
0.0,5.0,37.0,3.157063119227921
0.0,5.0,38.0,3.075390837011276
0.0,5.0,39.0,3.017376907658166
0.0,5.0,40.0,2.981573183650822
0.0,5.0,41.0,2.9661186924512535
0.0,5.0,42.0,2.9690400910323533
0.0,5.0,43.0,2.98849972546345
0.0,5.0,44.0,3.0229642257001963
0.0,5.0,45.0,3.0712768964909456
0.0,5.0,46.0,3.1326291156597246
0.0,5.0,47.0,3.2064382201918153
0.0,5.0,48.0,3.2921506345228435
0.0,5.0,49.0,3.3889980832420132
0.0,6.0,0.0,1.757451347694065
0.0,6.0,1.0,1.9810337500219468
0.0,6.0,2.0,2.2017712357481374
0.0,6.0,3.0,2.4144623603699613
0.0,6.0,4.0,2.6155911460662264
0.0,6.0,5.0,2.8034463048632214
0.0,6.0,6.0,2.9780614325890546
0.0,6.0,7.0,3.1409860279691952
0.0,6.0,8.0,3.294913117950509
0.0,6.0,9.0,3.443202665670253
0.0,6.0,10.0,3.589349516341625
0.0,6.0,11.0,3.7364494844006444
0.0,6.0,12.0,3.8867168498344156
0.0,6.0,13.0,4.041101066617415
0.0,6.0,14.0,4.199040446787178
0.0,6.0,15.0,4.35837697085367
0.0,6.0,16.0,4.515440535750338
0.0,6.0,17.0,4.665294443602983
0.0,6.0,18.0,4.802118372521835
0.0,6.0,19.0,4.919691964327875
0.0,6.0,20.0,5.011932769677365
0.0,6.0,21.0,5.0734374873375465
0.0,6.0,22.0,5.0999756382749535
0.0,6.0,23.0,5.0888899437411315
0.0,6.0,24.0,5.039367159468372
0.0,6.0,25.0,4.952555959694519
0.0,6.0,26.0,4.831523347921113
0.0,6.0,27.0,4.681056493334836
0.0,6.0,28.0,4.5073313176046605
0.0,6.0,29.0,4.317481173984444
0.0,6.0,30.0,4.119107420830203
0.0,6.0,31.0,3.9197778229516653
0.0,6.0,32.0,3.7265581946851656
0.0,6.0,33.0,3.545617682610833
0.0,6.0,34.0,3.381939181810246
0.0,6.0,35.0,3.239154581209786
0.0,6.0,36.0,3.1195111127597173
0.0,6.0,37.0,3.0239614515432245
0.0,6.0,38.0,2.952357791160257
0.0,6.0,39.0,2.903720163567635
0.0,6.0,40.0,2.87654277049928
0.0,6.0,41.0,2.8690996551288634
0.0,6.0,42.0,2.8797128453165
0.0,6.0,43.0,2.9069518757407278
0.0,6.0,44.0,2.9497426659267285
0.0,6.0,45.0,3.0073750793236678
0.0,6.0,46.0,3.0794108737100676
0.0,6.0,47.0,3.1655058394136795
0.0,6.0,48.0,3.2651704185555896
0.0,6.0,49.0,3.3775008938951436
0.0,7.0,0.0,1.7780862539936386
0.0,7.0,1.0,2.0082113949917773
0.0,7.0,2.0,2.2352692012547273
0.0,7.0,3.0,2.4544227151230906
0.0,7.0,4.0,2.6624569134468996
0.0,7.0,5.0,2.857848354755285
0.0,7.0,6.0,3.040666421629006
0.0,7.0,7.0,3.2123203178829076
0.0,7.0,8.0,3.3751805638877497
0.0,7.0,9.0,3.532115467375572
0.0,7.0,10.0,3.68599079892786
0.0,7.0,11.0,3.8391839287099603
0.0,7.0,12.0,3.993161706186867
0.0,7.0,13.0,4.148164602567204
0.0,7.0,14.0,4.303028773010455
0.0,7.0,15.0,4.455163821297883
0.0,7.0,16.0,4.60068854619907
0.0,7.0,17.0,4.734711353274157
0.0,7.0,18.0,4.851727865888918
0.0,7.0,19.0,4.94609694886556
0.0,7.0,20.0,5.012548960053447
0.0,7.0,21.0,5.046677262255123
0.0,7.0,22.0,5.045366086739996
0.0,7.0,23.0,5.007114480083457
0.0,7.0,24.0,4.932226571914958
0.0,7.0,25.0,4.822851675602008
0.0,7.0,26.0,4.682872414078407
0.0,7.0,27.0,4.517653660548266
0.0,7.0,28.0,4.33367813707735
0.0,7.0,29.0,4.138104736780902
0.0,7.0,30.0,3.9382920456330837
0.0,7.0,31.0,3.7413315576075687
0.0,7.0,32.0,3.5536325781731763
0.0,7.0,33.0,3.380594136456698
0.0,7.0,34.0,3.2263891398276607
0.0,7.0,35.0,3.0938736107455744
0.0,7.0,36.0,2.984620471395608
0.0,7.0,37.0,2.89906439665897
0.0,7.0,38.0,2.836733085934754
0.0,7.0,39.0,2.7965320518926977
0.0,7.0,40.0,2.777045512577221
0.0,7.0,41.0,2.776815623881266
0.0,7.0,42.0,2.794566082239071
0.0,7.0,43.0,2.8293436073274574
0.0,7.0,44.0,2.880561142901835
0.0,7.0,45.0,2.947938659182626
0.0,7.0,46.0,3.031349898686797
0.0,7.0,47.0,3.130594940183797
0.0,7.0,48.0,3.2451278281402307
0.0,7.0,49.0,3.3737747251944654
0.0,8.0,0.0,1.8129016221181946
0.0,8.0,1.0,2.0502133920633208
0.0,8.0,2.0,2.2842717420131065
0.0,8.0,3.0,2.510525653500985
0.0,8.0,4.0,2.7259620779896045
0.0,8.0,5.0,2.9291349113137786
0.0,8.0,6.0,3.120037926380056
0.0,8.0,7.0,3.299839200443199
0.0,8.0,8.0,3.470507708676091
0.0,8.0,9.0,3.634372814066313
0.0,8.0,10.0,3.7936633886704225
0.0,8.0,11.0,3.9500746776881286
0.0,8.0,12.0,4.104407649867507
0.0,8.0,13.0,4.256317821197238
0.0,8.0,14.0,4.404199185500852
0.0,8.0,15.0,4.545215083481347
0.0,8.0,16.0,4.67547297927217
0.0,8.0,17.0,4.790325678761268
0.0,8.0,18.0,4.884768954349997
0.0,8.0,19.0,4.953896078081794
0.0,8.0,20.0,4.993364330210978
0.0,8.0,21.0,4.9998276516438835
0.0,8.0,22.0,4.971293292519793
0.0,8.0,23.0,4.907368157560881
0.0,8.0,24.0,4.809371725020304
0.0,8.0,25.0,4.680305752842385
0.0,8.0,26.0,4.524685106876634
0.0,8.0,27.0,4.3482475091412125
0.0,8.0,28.0,4.157571448873645
0.0,8.0,29.0,3.959639786495579
0.0,8.0,30.0,3.761390908632549
0.0,8.0,31.0,3.569299275845858
0.0,8.0,32.0,3.3890229118518214
0.0,8.0,33.0,3.225147324174864
0.0,8.0,34.0,3.081044417520114
0.0,8.0,35.0,2.958852348075914
0.0,8.0,36.0,2.859569318392747
0.0,8.0,37.0,2.7832423988922756
0.0,8.0,38.0,2.729222832147733
0.0,8.0,39.0,2.6964529271384183
0.0,8.0,40.0,2.6837472259639217
0.0,8.0,41.0,2.690032349156688
0.0,8.0,42.0,2.7145155818612934
0.0,8.0,43.0,2.7567612209176593
0.0,8.0,44.0,2.8166649847353393
0.0,8.0,45.0,2.8943291734880328
0.0,8.0,46.0,2.989853422271144
0.0,8.0,47.0,3.1030665059630893
0.0,8.0,48.0,3.233232585382069
0.0,8.0,49.0,3.3787696647888072
0.0,9.0,0.0,1.862675839433402
0.0,9.0,1.0,2.107731405204656
0.0,9.0,2.0,2.3493042672813376
0.0,9.0,3.0,2.58304121156978
0.0,9.0,4.0,2.8060302428703197
0.0,9.0,5.0,3.0167986730005545
0.0,9.0,6.0,3.215168542493312
0.0,9.0,7.0,3.401989319271857
0.0,9.0,8.0,3.5787794653686995
0.0,9.0,9.0,3.747316896222113
0.0,9.0,10.0,3.909222754259876
0.0,9.0,11.0,4.065582861091941
0.0,9.0,12.0,4.216646729316573
0.0,9.0,13.0,4.361635578855543
0.0,9.0,14.0,4.498679283756262
0.0,9.0,15.0,4.62488875167206
0.0,9.0,16.0,4.7365562760129665
0.0,9.0,17.0,4.829463314921101
0.0,9.0,18.0,4.899264260762123
0.0,9.0,19.0,4.941907157286151
0.0,9.0,20.0,4.954048746382145
0.0,9.0,21.0,4.933422013239136
0.0,9.0,22.0,4.879119429680403
0.0,9.0,23.0,4.791763817675887
0.0,9.0,24.0,4.673550240134171
0.0,9.0,25.0,4.5281553677434685
0.0,9.0,26.0,4.360524011026892
0.0,9.0,27.0,4.176554578096701
0.0,9.0,28.0,3.9827148851893024
0.0,9.0,29.0,3.7856260332792546
0.0,9.0,30.0,3.5916543544639032
0.0,9.0,31.0,3.406549533402286
0.0,9.0,32.0,3.2351611692295927
0.0,9.0,33.0,3.0812569214599863
0.0,9.0,34.0,2.94745397961668
0.0,9.0,35.0,2.8352631449045704
0.0,9.0,36.0,2.7452326505375306
0.0,9.0,37.0,2.6771682746148486
0.0,9.0,38.0,2.630398440080011
0.0,9.0,39.0,2.6040486817600077
0.0,9.0,40.0,2.5972895424322076
0.0,9.0,41.0,2.60952566334376
0.0,9.0,42.0,2.6405011561356266
0.0,9.0,43.0,2.690306493743619
0.0,9.0,44.0,2.759284046493162
0.0,9.0,45.0,2.8478417379324754
0.0,9.0,46.0,2.9561957715718368
0.0,9.0,47.0,3.08407273970766
0.0,9.0,48.0,3.230407640762243
0.0,9.0,49.0,3.3930766981641156
0.0,10.0,0.0,1.9279399466948985
0.0,10.0,1.0,2.181133892045487
0.0,10.0,2.0,2.430490486712436
0.0,10.0,3.0,2.6717630674528894
0.0,10.0,4.0,2.902044777864501
0.0,10.0,5.0,3.119745851292171
0.0,10.0,6.0,3.3244418711278723
0.0,10.0,7.0,3.516614399954405
0.0,10.0,8.0,3.6973155536370172
0.0,10.0,9.0,3.8677950151072404
0.0,10.0,10.0,4.029130959979852
0.0,10.0,11.0,4.18190512646386
0.0,10.0,12.0,4.325956957662396
0.0,10.0,13.0,4.4602429407000495
0.0,10.0,14.0,4.582815884682299
0.0,10.0,15.0,4.690926099201345
0.0,10.0,16.0,4.781233576487924
0.0,10.0,17.0,4.850108665224995
0.0,10.0,18.0,4.893989540070702
0.0,10.0,19.0,4.909758948731591
0.0,10.0,20.0,4.895100835798054
0.0,10.0,21.0,4.848799665406115
0.0,10.0,22.0,4.770951331068434
0.0,10.0,23.0,4.663063789393503
0.0,10.0,24.0,4.528036994709041
0.0,10.0,25.0,4.370024129575603
0.0,10.0,26.0,4.194188211632527
0.0,10.0,27.0,4.006378642038952
0.0,10.0,28.0,3.812760052269009
0.0,10.0,29.0,3.6194301016253707
0.0,10.0,30.0,3.4320632490447593
0.0,10.0,31.0,3.2556139594997537
0.0,10.0,32.0,3.0941057160084666
0.0,10.0,33.0,2.9505223758235686
0.0,10.0,34.0,2.8268069074022324
0.0,10.0,35.0,2.7239606232216924
0.0,10.0,36.0,2.6422249756860463
0.0,10.0,37.0,2.5813190082634314
0.0,10.0,38.0,2.540699628646204
0.0,10.0,39.0,2.5198096459912422
0.0,10.0,40.0,2.5182802450085933
0.0,10.0,41.0,2.536060086606963
0.0,10.0,42.0,2.573451951424089
0.0,10.0,43.0,2.6310488547107083
0.0,10.0,44.0,2.709573683397208
0.0,10.0,45.0,2.8096383353852907
0.0,10.0,46.0,2.9314487825305013
0.0,10.0,47.0,3.074490282664564
0.0,10.0,48.0,3.237231248799458
0.0,10.0,49.0,3.416884521790296
0.0,11.0,0.0,2.0089124166730064
0.0,11.0,1.0,2.2704037697120394
0.0,11.0,2.0,2.527498426119037
0.0,11.0,3.0,2.7759685814866373
0.0,11.0,4.0,3.0128282865538196
0.0,11.0,5.0,3.2362997061436816
0.0,11.0,6.0,3.4456635484667477
0.0,11.0,7.0,3.641015605595189
0.0,11.0,8.0,3.822960151213865
0.0,11.0,9.0,3.9922765056975362
0.0,11.0,10.0,4.14959686100638
0.0,11.0,11.0,4.295131307456404
0.0,11.0,12.0,4.4284701744929915
0.0,11.0,13.0,4.548484920172216
0.0,11.0,14.0,4.653337824002003
0.0,11.0,15.0,4.7405988142577815
0.0,11.0,16.0,4.807456146102394
0.0,11.0,17.0,4.850997555046495
0.0,11.0,18.0,4.8685309905059775
0.0,11.0,19.0,4.857909860345463
0.0,11.0,20.0,4.817827307150627
0.0,11.0,21.0,4.7480474088674125
0.0,11.0,22.0,4.649547968032824
0.0,11.0,23.0,4.524558983312552
0.0,11.0,24.0,4.376491962575091
0.0,11.0,25.0,4.209766745389473
0.0,11.0,26.0,4.0295532180553835
0.0,11.0,27.0,3.8414540777947326
0.0,11.0,28.0,3.651160697287504
0.0,11.0,29.0,3.4641165303561303
0.0,11.0,30.0,3.285221136807678
0.0,11.0,31.0,3.1186029470922083
0.0,11.0,32.0,2.967480882316901
0.0,11.0,33.0,2.8341247699577976
0.0,11.0,34.0,2.719913265357614
0.0,11.0,35.0,2.6254769369317126
0.0,11.0,36.0,2.550904517942308
0.0,11.0,37.0,2.4959831434144033
0.0,11.0,38.0,2.460439489342485
0.0,11.0,39.0,2.4441485744467935
0.0,11.0,40.0,2.447280631737795
0.0,11.0,41.0,2.4703635557564754
0.0,11.0,42.0,2.5142482520611327
0.0,11.0,43.0,2.5799757262222145
0.0,11.0,44.0,2.668556722719518
0.0,11.0,45.0,2.7806858651884925
0.0,11.0,46.0,2.916421333259259
0.0,11.0,47.0,3.0748671118174458
0.0,11.0,48.0,3.253897048919505
0.0,11.0,49.0,3.4499580289368934
0.0,12.0,0.0,2.105443503207557
0.0,12.0,1.0,2.3750903735715605
0.0,12.0,2.0,2.639505417224411
0.0,12.0,3.0,2.89440205126868
0.0,12.0,4.0,3.1366486920186603
0.0,12.0,5.0,3.3642329048761725
0.0,12.0,6.0,3.576121811727025
0.0,12.0,7.0,3.7720404526847857
0.0,12.0,8.0,3.9521973592964748
0.0,12.0,9.0,4.1169910042942615
0.0,12.0,10.0,4.2667316282195165
0.0,12.0,11.0,4.401410158545817
0.0,12.0,12.0,4.520539863082469
0.0,12.0,13.0,4.623087690183768
0.0,12.0,14.0,4.707501888890992
0.0,12.0,15.0,4.771831589115239
0.0,12.0,16.0,4.813923724516544
0.0,12.0,17.0,4.831674096381105
0.0,12.0,18.0,4.8233034146186515
0.0,12.0,19.0,4.787626435808486
0.0,12.0,20.0,4.724283120175221
0.0,12.0,21.0,4.633904941176006
0.0,12.0,22.0,4.518196626253764
0.0,12.0,23.0,4.379922891581463
0.0,12.0,24.0,4.222800132474316
0.0,12.0,25.0,4.051303399445205
0.0,12.0,26.0,3.870408186214607
0.0,12.0,27.0,3.6852935666454005
0.0,12.0,28.0,3.501037267080275
0.0,12.0,29.0,3.3223338968388623
0.0,12.0,30.0,3.1532647045119204
0.0,12.0,31.0,2.9971411871474642
0.0,12.0,32.0,2.8564363122863634
0.0,12.0,33.0,2.732806961064866
0.0,12.0,34.0,2.6272005886465286
0.0,12.0,35.0,2.5400292116768424
0.0,12.0,36.0,2.471385789403387
0.0,12.0,37.0,2.4212727938417493
0.0,12.0,38.0,2.3898109003706534
0.0,12.0,39.0,2.3773975438111736
0.0,12.0,40.0,2.384790448016554
0.0,12.0,41.0,2.4130996309233343
0.0,12.0,42.0,2.4636819541938437
0.0,12.0,43.0,2.537943917371093
0.0,12.0,44.0,2.637069844421039
0.0,12.0,45.0,2.761702623278257
0.0,12.0,46.0,2.911611611107731
0.0,12.0,47.0,3.0853863318052452
0.0,12.0,48.0,3.28019463394026
0.0,12.0,49.0,3.4916399177724853
0.0,13.0,0.0,2.2169732117811622
0.0,13.0,1.0,2.494279443716519
0.0,13.0,2.0,2.7651851530949845
0.0,13.0,3.0,3.025283312441173
0.0,13.0,4.0,3.2712528304317843
0.0,13.0,5.0,3.5008281352990003
0.0,13.0,6.0,3.7126754423217503
0.0,13.0,7.0,3.906196508091554
0.0,13.0,8.0,4.081287163734119
0.0,13.0,9.0,4.238081395299166
0.0,13.0,10.0,4.37671188357967
0.0,13.0,11.0,4.497114763246465
0.0,13.0,12.0,4.598900297432555
0.0,13.0,13.0,4.681302881321027
0.0,13.0,14.0,4.743214211927586
0.0,13.0,15.0,4.783293648633319
0.0,13.0,16.0,4.800140815720345
0.0,13.0,17.0,4.792508341503527
0.0,13.0,18.0,4.759528061813997
0.0,13.0,19.0,4.700922523816604
0.0,13.0,20.0,4.617175354124012
0.0,13.0,21.0,4.509638791418691
0.0,13.0,22.0,4.380563883838301
0.0,13.0,23.0,4.233047697387402
0.0,13.0,24.0,4.0709013721254195
0.0,13.0,25.0,3.8984519228655454
0.0,13.0,26.0,3.7202982807982083
0.0,13.0,27.0,3.541047341502164
0.0,13.0,28.0,3.3650581098035173
0.0,13.0,29.0,3.1962211261742177
0.0,13.0,30.0,3.0377962972119787
0.0,13.0,31.0,2.8923254646631373
0.0,13.0,32.0,2.7616272757521503
0.0,13.0,33.0,2.6468721375725135
0.0,13.0,34.0,2.5487253530337757
